Principio attivo;Confezione di riferimento;ATC;AIC;Farmaco;Confezione;Ditta;Prezzo riferimento SSN;Prezzo Pubblico 15 Ottobre 2020;Differenza;Nota;Codice gruppo equivalenza
Valsartan + Idroclorotiazide;28 UNITA' (320+25) MG - USO ORALE;C09DA03;41105053;VALSARTAN E IDROCLOROTIAZIDE DOC GENERICI;"""320 MG/25 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE";DOC GENERICI S.R.L.;9,00 €;9,00 €;0,00 €;;FQE
Valsartan + Idroclorotiazide;28 UNITA' (320+25) MG - USO ORALE;C09DA03;40589362;VALSARTAN E IDROCLOROTIAZIDE EG;"""320 MG/25 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PVC/PVDC/AL";EG S.P.A.;9,00 €;9,00 €;0,00 €;;FQE
Valsartan + Idroclorotiazide;28 UNITA' (320+25) MG - USO ORALE;C09DA03;41012535;VALSARTAN E IDROCLOROTIAZIDE HCS;"""320 MG/25 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PVC/PE/PVDC/AL";HCS BVBA;9,00 €;9,00 €;0,00 €;;FQE
Valsartan + Idroclorotiazide;28 UNITA' (320+25) MG - USO ORALE;C09DA03;41255074;VALSARTAN E IDROCLOROTIAZIDE MYLAN;"""320 MG/25 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER OPA/AL/PVC/AL";MYLAN S.P.A.;9,00 €;9,00 €;0,00 €;;FQE
Valsartan + Idroclorotiazide;28 UNITA' (320+25) MG - USO ORALE;C09DA03;40920151;VALSARTAN E IDROCLOROTIAZIDE SANDOZ;"""320 MG/25 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE";SANDOZ S.P.A.;9,00 €;9,00 €;0,00 €;;FQE
Valsartan + Idroclorotiazide;28 UNITA' (320+25) MG - USO ORALE;C09DA03;41944051;VALSARTAN E IDROCLOROTIAZIDE TECNIGEN;"""320 MG/25 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PCTFE/VLHD/AL";TECNIMEDE SOCIEDADE TECNICO-MEDICINAL S.A.;9,00 €;9,00 €;0,00 €;;FQE
Valsartan + Idroclorotiazide;28 UNITA' (320+25) MG - USO ORALE;C09DA03;40709141;VALSARTAN E IDROCLOROTIAZIDE TEVA PHARMA;"""320/25 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PVC/PE/PVDC/AL";TEVA PHARMA B.V.;9,00 €;9,00 €;0,00 €;;FQE
Valsartan + Idroclorotiazide;28 UNITA' (320+25) MG - USO ORALE;C09DA03;42636276;VALSARTAN E IDROCLOROTIAZIDE ZENTIVA ITALIA;"""320 MG/25 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PVC/PE/PVDC/AL";ZENTIVA ITALIA S.R.L.;9,00 €;9,00 €;0,00 €;;FQE
Valsartan + Idroclorotiazide;28 UNITA' (80+12,5) MG - USO ORALE;C09DA03;34114025;COTAREG;"""80/12,5 MG COMPRESSE RIVESTITE CON FILM"" 28COMPRESSE RIVESTITE CON FILM";NOVARTIS FARMA S.P.A.;4,95 €;7,73 €;2,78 €;;FQA
Valsartan + Idroclorotiazide;28 UNITA' (80+12,5) MG - USO ORALE;C09DA03;40757039;VALBACOMP;"""80 MG/12,5 MG COMPRESSE RIVESTITE CON FILM"" 28 CPR IN BLISTER PVC/PVDC/AL";EG S.P.A.;4,95 €;4,95 €;0,00 €;;FQA
Valsartan + Idroclorotiazide;28 UNITA' (80+12,5) MG - USO ORALE;C09DA03;41293034;VALIDROC;"""80/12,5 MG COMPRESSE RIVESTITE CON FILM"" 28COMPRESSE IN BLISTER PVC/PVDC/AL";SO.SE.PHARM S.R.L.;4,95 €;4,95 €;0,00 €;;FQA
Valsartan + Idroclorotiazide;28 UNITA' (80+12,5) MG - USO ORALE;C09DA03;42278010;VALSARTAN E IDROCLOROTIAZIDE AUROBINDO;"""80MG/12,5MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PVC/ACLAR/AL";AUROBINDO PHARMA ITALIA S.R.L.;4,95 €;4,95 €;0,00 €;;FQA
Valsartan + Idroclorotiazide;28 UNITA' (80+12,5) MG - USO ORALE;C09DA03;41105014;VALSARTAN E IDROCLOROTIAZIDE DOC GENERICI;"""80 MG/12,5 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE";DOC GENERICI S.R.L.;4,95 €;4,95 €;0,00 €;;FQA
Valsartan + Idroclorotiazide;28 UNITA' (80+12,5) MG - USO ORALE;C09DA03;40589032;VALSARTAN E IDROCLOROTIAZIDE EG;"""80MG/12,5 MG COMPRESSE RIVESTITE CON FILM"" 28CPR IN BLISTER PVC/PVDC/AL";EG S.P.A.;4,95 €;4,95 €;0,00 €;;FQA
Valsartan + Idroclorotiazide;28 UNITA' (80+12,5) MG - USO ORALE;C09DA03;41012028;VALSARTAN E IDROCLOROTIAZIDE HCS;"""80 MG/12,5 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER PVC/PE/PVDC/AL";HCS BVBA;4,95 €;4,95 €;0,00 €;;FQA
Valsartan + Idroclorotiazide;28 UNITA' (80+12,5) MG - USO ORALE;C09DA03;41255011;VALSARTAN E IDROCLOROTIAZIDE MYLAN;"""80 MG/12,5 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER OPA/AL/PVC/AL";MYLAN S.P.A.;4,95 €;4,95 €;0,00 €;;FQA
Valsartan + Idroclorotiazide;28 UNITA' (80+12,5) MG - USO ORALE;C09DA03;40920023;VALSARTAN E IDROCLOROTIAZIDE SANDOZ;"""80 MG/12,5 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE";SANDOZ S.P.A.;4,95 €;4,95 €;0,00 €;;FQA
Valsartan + Idroclorotiazide;28 UNITA' (80+12,5) MG - USO ORALE;C09DA03;40842041;VALSARTAN E IDROCLOROTIAZIDE SUN;"""80 MG + 12,5 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER AL/AL";SUN PHARMACEUTICAL IND. B.V.;4,95 €;4,95 €;0,00 €;;FQA
Valsartan + Idroclorotiazide;28 UNITA' (80+12,5) MG - USO ORALE;C09DA03;40259069;VALSARTAN E IDROCLOROTIAZIDE TEVA ITALIA;"""80/12,5 MG COMPRESSE RIVESTITE CON FILM"" 28COMPRESSE IN BLISTER PVC/PE/PVDC-AL";TEVA ITALIA S.R.L.;4,95 €;4,95 €;0,00 €;;FQA
Valsartan + Idroclorotiazide;28 UNITA' (80+12,5) MG - USO ORALE;C09DA03;41492036;VALSARTAN E IDROCLOROTIAZIDE ZENTIVA;"""80 MG/12,5 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE";ZENTIVA ITALIA S.R.L.;4,95 €;4,95 €;0,00 €;;FQA
Vardenafil;12 UNITA' 20 MG - USO ORALE;G04BE09;35734122;LEVITRA;"""20 MG COMPRESSE RIVESTITE CON FILM"" 12 COMPRESSE IN BLISTER USO ORALE";BAYER PHARMA AG;46,08 €;95,06 €;48,98 €;In distribuzione diretta da parte delle Regioni;KBQ
Vardenafil;12 UNITA' 20 MG - USO ORALE;G04BE09;45027149;VARDENAFIL MYLAN;"""20 MG COMPRESSE RIVESTITE CON FILM"" 12 COMPRESSE IN BLISTER PVC/AL";MYLAN S.P.A.;46,08 €;46,08 €;0,00 €;In distribuzione diretta da parte delle Regioni;KBQ
Vardenafil;12 UNITA' 20 MG - USO ORALE;G04BE09;45476203;VARDENAFIL TEVA ITALIA;"""20 MG COMPRESSE RIVESTITE CON FILM"" 12 COMPRESSE IN BLISTER PVC/ACLAR/AL";TEVA ITALIA S.R.L.;46,08 €;46,08 €;0,00 €;In distribuzione diretta da parte delle Regioni;KBQ
Venlafaxina;10 UNITA' 150 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;28831067;EFEXOR;"""150 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 10 CAPSULE";PFIZER ITALIA S.R.L.;8,01 €;9,91 €;1,90 €;;E3B
Venlafaxina;10 UNITA' 150 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;38506022;IXILANIA;"""150 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 10 CAPSULE";NEURAXPHARM ITALY S.P.A.;8,01 €;8,01 €;0,00 €;;E3B
Venlafaxina;10 UNITA' 150 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;39486079;VENLAFAXINA ABC;"""150 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 10 CAPSULE IN BLISTER PVC/ACLAR FILM/AL";BLUEFISH PHARMACEUTICALS AB;8,01 €;8,01 €;0,00 €;;E3B
Venlafaxina;10 UNITA' 150 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;38465074;VENLAFAXINA ALTER;"""150 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 10 CAPSULE IN BLISTER PVC/PE/PVDC/AL";LABORATORI ALTER S.R.L.;8,01 €;8,01 €;0,00 €;;E3B
Venlafaxina;10 UNITA' 150 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;41691320;VENLAFAXINA AUROBINDO;"""150 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 10 CAPSULE IN BLISTER PVC/PE/PVDC/AL";AUROBINDO PHARMA ITALIA S.R.L.;8,01 €;8,01 €;0,00 €;;E3B
Venlafaxina;10 UNITA' 150 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;38466138;VENLAFAXINA DOC GENERICI;"""150 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 10 CAPSULE IN BLISTER PVC/PE/PVDC/AL";DOC GENERICI S.R.L.;8,01 €;8,01 €;0,00 €;;E3B
Venlafaxina;10 UNITA' 150 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;38467078;VENLAFAXINA EG;"""150 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 10 CAPSULE IN BLISTER PVC/PE/PVDC/AL";EG S.P.A.;8,01 €;8,01 €;0,00 €;;E3B
Venlafaxina;10 UNITA' 150 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;44970313;VENLAFAXINA EG LABORATORI EUROGENERICI;"""150 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 10 CAPSULE IN BLISTER PVC/PVDC/AL";EG S.P.A.;8,01 €;8,01 €;0,00 €;;E3B
Venlafaxina;10 UNITA' 150 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;38468094;VENLAFAXINA GERMED;"""150 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 10 CAPSULE IN BLISTER PVC/PE/PVDC/AL";GERMED PHARMA S.R.L.;8,01 €;8,01 €;0,00 €;;E3B
Venlafaxina;10 UNITA' 150 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;38615163;VENLAFAXINA MYLAN GENERICS;"""150 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 10 CAPSULE IN BLISTER PVC/PE/PVDC/AL";MYLAN S.P.A.;8,01 €;8,01 €;0,00 €;;E3B
Venlafaxina;10 UNITA' 150 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;28834063;VENLAFAXINA PFIZER;"""150 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 10 CAPSULE";PFIZER ITALIA S.R.L.;8,01 €;8,01 €;0,00 €;;E3B
Venlafaxina;10 UNITA' 150 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;38499190;VENLAFAXINA SANDOZ GMBH;"""150 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 10 CAPSULE IN BLISTER AL/PVC/PVDC";SANDOZ GMBH;8,01 €;8,01 €;0,00 €;;E3B
Venlafaxina;10 UNITA' 150 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;41697246;VENLAFAXINA SUN;"""150 MG CAPSULE A RILASCIO PROLUNGATO""  10 CAPSULE IN BLISTER PVC/PVDC/AL";SUN PHARMACEUTICAL IND. B.V.;8,01 €;8,01 €;0,00 €;;E3B
Venlafaxina;10 UNITA' 150 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;38500195;VENLAFAXINA TEVA;"""150 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 10 CAPSULE IN BLISTER AL/PVC/PVDC";TEVA ITALIA S.R.L.;8,01 €;8,01 €;0,00 €;;E3B
Venlafaxina;10 UNITA' 150 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;37881277;VENLAFAXINA ZENTIVA;"""150 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 10 CAPSULE IN BLISTER PVC/AL";ZENTIVA ITALIA S.R.L.;8,01 €;8,01 €;0,00 €;;E3B
Venlafaxina;10 UNITA' 150 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;38316218;ZARELIS;"""150 MG COMPRESSE A RILASCIO PROLUNGATO"" 10 COMPRESSE IN BLISTER PVC/PCTFE/AL";ITALFARMACO S.P.A.;8,01 €;8,50 €;0,49 €;;E3B
Venlafaxina;14 UNITA' 225 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;44970440;VENLAFAXINA EG LABORATORI EUROGENERICI;"""225 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 14 CAPSULE IN BLISTER AL/PVC/PVDC";EG S.P.A.;16,65 €;16,65 €;0,00 €;;E3F
Venlafaxina;14 UNITA' 225 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;38316422;ZARELIS;"""225 MG COMPRESSE A RILASCIO PROLUNGATO"" 14 COMPRESSE IN BLISTER PVC/PCTFE/AL";ITALFARMACO S.P.A.;16,65 €;18,51 €;1,86 €;;E3F
Venlafaxina;14 UNITA' 75 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;28831055;EFEXOR;"""75 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 14 CAPSULE";PFIZER ITALIA S.R.L.;5,60 €;7,50 €;1,90 €;;E3A
Venlafaxina;14 UNITA' 75 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;38506010;IXILANIA;"""75 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 14 CAPSULE IN BLISTER PVC/AL";NEURAXPHARM ITALY S.P.A.;5,60 €;5,60 €;0,00 €;;E3A
Venlafaxina;14 UNITA' 75 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;39486028;VENLAFAXINA ABC;"""75 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 14 CAPSULE IN BLISTER PVC/ACLAR FILM/AL";BLUEFISH PHARMACEUTICALS AB;5,60 €;5,60 €;0,00 €;;E3A
Venlafaxina;14 UNITA' 75 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;38465050;VENLAFAXINA ALTER;"""75 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 14 CAPSULE IN BLISTER PVC/PE/PVDC/AL";LABORATORI ALTER S.R.L.;5,60 €;5,60 €;0,00 €;;E3A
Venlafaxina;14 UNITA' 75 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;41691181;VENLAFAXINA AUROBINDO;"""75 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 14 CAPSULE IN BLISTER PVC/PE/PVDC/AL";AUROBINDO PHARMA ITALIA S.R.L.;5,60 €;5,60 €;0,00 €;;E3A
Venlafaxina;14 UNITA' 75 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;38466076;VENLAFAXINA DOC GENERICI;"""75 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 14 CAPSULE IN BLISTER PVC/PE/PVDC/AL";DOC GENERICI S.R.L.;5,60 €;5,60 €;0,00 €;;E3A
Venlafaxina;14 UNITA' 75 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;38467054;VENLAFAXINA EG;"""75 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 14 CAPSULE IN BLISTER PVC/PE/PVDC/AL";EG S.P.A.;5,60 €;5,60 €;0,00 €;;E3A
Venlafaxina;14 UNITA' 75 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;44970200;VENLAFAXINA EG LABORATORI EUROGENERICI;"""75 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 14 CAPSULE IN BLISTER PVC/PVDC/AL";EG S.P.A.;5,60 €;5,60 €;0,00 €;;E3A
Venlafaxina;14 UNITA' 75 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;38468070;VENLAFAXINA GERMED;"""75 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 14 CAPSULE IN BLISTER PVC/PE/PVDC/AL";GERMED PHARMA S.R.L.;5,60 €;5,60 €;0,00 €;;E3A
Venlafaxina;14 UNITA' 75 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;38615035;VENLAFAXINA MYLAN GENERICS;"""75 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 14 CAPSULE IN BLISTER PVC/PE/PVDC/AL";MYLAN S.P.A.;5,60 €;5,60 €;0,00 €;;E3A
Venlafaxina;14 UNITA' 75 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;28834051;VENLAFAXINA PFIZER;"""75 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 14 CAPSULE";PFIZER ITALIA S.R.L.;5,60 €;5,60 €;0,00 €;;E3A
Venlafaxina;14 UNITA' 75 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;38499113;VENLAFAXINA SANDOZ GMBH;"""75 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 14 CAPSULE IN BLISTER AL/PVC/PVDC";SANDOZ GMBH;5,60 €;5,60 €;0,00 €;;E3A
Venlafaxina;14 UNITA' 75 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;41697107;VENLAFAXINA SUN;"""75 MG CAPSULE A RILASCIO PROLUNGATO"" 14 CAPSULE IN BLISTER PVC/PVDC/AL";SUN PHARMACEUTICAL IND. B.V.;5,60 €;5,60 €;0,00 €;;E3A
Venlafaxina;14 UNITA' 75 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;38500118;VENLAFAXINA TEVA;"""75 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 14 CAPSULE IN BLISTER AL/PVC/PVDC";TEVA ITALIA S.R.L.;5,60 €;5,60 €;0,00 €;;E3A
Venlafaxina;14 UNITA' 75 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;37881289;VENLAFAXINA ZENTIVA;"""75 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 14 CAPSULE IN BLISTER PVC/AL";ZENTIVA ITALIA S.R.L.;5,60 €;5,60 €;0,00 €;;E3A
Venlafaxina;14 UNITA' 75 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;38316028;ZARELIS;"""75 MG COMPRESSE A RILASCIO PROLUNGATO"" 14 COMPRESSE IN BLISTER PVC/PCTFE/AL";ITALFARMACO S.P.A.;5,60 €;6,09 €;0,49 €;;E3A
Venlafaxina;28 UNITA' 150 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;44970580;VENLAFAXINA EG;"""150 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 28 COMPRESSE IN BLISTER PVC/PVDC/AL";EG S.P.A.;18,41 €;18,41 €;0,00 €;;KQT
Venlafaxina;28 UNITA' 150 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;38500221;VENLAFAXINA TEVA ITALIA;"""150 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 28 CAPSULE IN BLISTER AL/PVC/PVDC";TEVA ITALIA S.R.L.;18,41 €;18,41 €;0,00 €;;KQT
Venlafaxina;28 UNITA' 37,5 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;28831129;EFEXOR;"""37,5 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 28 CAPSULE";PFIZER ITALIA S.R.L.;5,60 €;16,92 €;11,32 €;;E3C
Venlafaxina;28 UNITA' 37,5 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;41691054;VENLAFAXINA AUROBINDO;"""37,5 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 28 CAPSULE IN BLISTER PVC/PE/PVDC/AL";AUROBINDO PHARMA ITALIA S.R.L.;5,60 €;5,60 €;0,00 €;;E3C
Venlafaxina;28 UNITA' 37,5 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;38466037;VENLAFAXINA DOC GENERICI;"""37,5 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 28 CAPSULE IN BLISTER PVC/PE/PVDC/AL";DOC GENERICI S.R.L.;5,60 €;5,60 €;0,00 €;;E3C
Venlafaxina;28 UNITA' 37,5 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;44970109;VENLAFAXINA EG LABORATORI EUROGENERICI;"""37,5 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 28 CAPSULE IN BLISTER PVC/PVDC/AL";EG S.P.A.;5,60 €;5,60 €;0,00 €;;E3C
Venlafaxina;28 UNITA' 37,5 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;38468017;VENLAFAXINA GERMED;"""37,5 MG COMPRESSE A RILASCIO PROLUNGATO"" 30 COMPRESSE IN BLISTER PVC/PE/PVDC/AL";GERMED PHARMA S.R.L.;5,60 €;5,60 €;0,00 €;;E3C
Venlafaxina;28 UNITA' 37,5 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;39045024;VENLAFAXINA LABORATORI EUROGENERICI;"""37,5 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 28 CAPSULE IN BLISTER PVC/AL";EG S.P.A.;5,60 €;5,60 €;0,00 €;;E3C
Venlafaxina;28 UNITA' 37,5 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;38499048;VENLAFAXINA SANDOZ GMBH;"""37,5 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 28 CAPSULE IN BLISTER AL/PVC/PVDC";SANDOZ GMBH;5,60 €;5,60 €;0,00 €;;E3C
Venlafaxina;28 UNITA' 37,5 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;38500043;VENLAFAXINA TEVA;"""37,5 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 28 CAPSULE IN BLISTER AL/PVC/PVDC";TEVA ITALIA S.R.L.;5,60 €;5,60 €;0,00 €;;E3C
Venlafaxina;28 UNITA' 37,5 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;37881024;VENLAFAXINA ZENTIVA;"""37,5 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 28 CAPSULE IN BLISTER PVC/AL";ZENTIVA ITALIA S.R.L.;5,60 €;5,60 €;0,00 €;;E3C
Venlafaxina;28 UNITA' 37,5 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;38316648;ZARELIS;"""37,5 MG COMPRESSE A RILASCIO PROLUNGATO"" 30 COMPRESSE IN BLISTER PVC/PCTFE/AL";ITALFARMACO S.P.A.;5,60 €;6,09 €;0,49 €;;E3C
Venlafaxina;28 UNITA' 75 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;38466088;VENLAFAXINA DOC GENERICI;"""75 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 28 CAPSULE IN BLISTER PVC/PE/PVDC/AL";DOC GENERICI S.R.L.;9,18 €;9,18 €;0,00 €;;KQS
Venlafaxina;28 UNITA' 75 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;44970566;VENLAFAXINA EG;"""75 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 28 CAPSULE IN BLISTER PVC/PVDC/AL";EG S.P.A.;9,18 €;9,18 €;0,00 €;;KQS
Venlafaxina;28 UNITA' 75 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;38615062;VENLAFAXINA MYLAN GENERICS;"""75MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 28 CAPSULE IN BLISTER PVC/PE/PVDC/AL";MYLAN S.P.A.;9,18 €;9,18 €;0,00 €;;KQS
Venlafaxina;28 UNITA' 75 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;38499137;VENLAFAXINA SANDOZ GMBH;"""75 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 28 CAPSULE IN BLISTER AL/PVC/PVDC";SANDOZ GMBH;9,18 €;9,18 €;0,00 €;;KQS
Venlafaxina;28 UNITA' 75 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;38500132;VENLAFAXINA TEVA ITALIA;"""75 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 28 CAPSULE IN BLISTER AL/PVC/PVDC";TEVA ITALIA S.R.L.;9,18 €;9,18 €;0,00 €;;KQS
Venlafaxina;30 UNITA' 150 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;38466153;VENLAFAXINA DOC GENERICI;"""150 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 30 CAPSULE IN BLISTER PVC/PE/PVDC/AL";DOC GENERICI S.R.L.;19,72 €;19,72 €;0,00 €;;KWJ
Venlafaxina;30 UNITA' 150 MG - USO ORALE (RILASCIO PROLUNGATO);N06AX16;38615213;VENLAFAXINA MYLAN GENERICS;"""150 MG CAPSULE RIGIDE A RILASCIO PROLUNGATO"" 30 CAPSULE IN BLISTER PVC/PE/PVDC/AL";MYLAN S.P.A.;19,72 €;19,72 €;0,00 €;;KWJ
Verapamil;30 UNITA' 120 MG - USO ORALE;C08DA01;20609044;ISOPTIN;"""120 MG COMPRESSE RILASCIO PROLUNGATO"" 30 COMPRESSE";MYLAN ITALIA S.R.L.;4,09 €;5,37 €;1,28 €;;13A
Verapamil;30 UNITA' 120 MG - USO ORALE;C08DA01;31228024;VERAPAMIL;"""120 MG"" ASTUCCIO 30 COMPRESSE RIVESTITE A RIL PROL 120 MG";SANDOZ S.P.A.;4,09 €;4,50 €;0,41 €;;13A
Verapamil;30 UNITA' 120 MG - USO ORALE;C08DA01;35769025;VERAPAMIL ARISTO;"""120 MG COMPRESSE RIVESTITE A RILASCIO PROLUNGATO"" 30 COMPRESSE";ARISTO PHARMA GMBH;4,09 €;4,50 €;0,41 €;;13A
Verapamil;30 UNITA' 120 MG - USO ORALE;C08DA01;34255036;VERAPAMIL DOC GENERICI;"""120 MG CAPSULE A RILASCIO PROLUNGATO"" 30 CAPSULE A RILASCIO PROLUNGATO";DOC GENERICI S.R.L.;4,09 €;4,50 €;0,41 €;;13A
Verapamil;30 UNITA' 120 MG - USO ORALE;C08DA01;32100024;VERAPAMIL EG;"""120 MG COMPRESSE A RILASCIO MODIFICATO"", 30 COMPRESSE";EG S.P.A.;4,09 €;4,50 €;0,41 €;;13A
Verapamil;30 UNITA' 240 MG - USO ORALE;C08DA01;20609069;ISOPTIN;"""240 MG COMPRESSE RILASCIO PROLUNGATO"" 30 COMPRESSE";MYLAN ITALIA S.R.L.;8,31 €;11,23 €;2,92 €;;13B
Verapamil;30 UNITA' 240 MG - USO ORALE;C08DA01;34255048;VERAPAMIL DOC GENERICI;"""240 MG CAPSULE A RILASCIO PROLUNGATO"" 30 CAPSULE A RILASCIO PROLUNGATO";DOC GENERICI S.R.L.;8,31 €;9,14 €;0,83 €;;13B
Verapamil;30 UNITA' 240 MG - USO ORALE;C08DA01;32100036;VERAPAMIL EG;"""240 MG COMPRESSE A RILASCIO MODIFICATO"" 30 COMPRESSE";EG S.P.A.;8,31 €;9,14 €;0,83 €;;13B
